product_id,product_title,product_category,cnt,helpful_votes_cnt,total_votes_cnt,verified_purchase_cnt,vine_cnt,star_rating_mean,helpful_votes_mean,total_votes_mean,star_rating_with_verified_purchase_mean,star_rating_with_vine_mean,star_rating_with_votes_mean,star_rating_helpful_votes_weighted_mean,helpful_votes_ratio,verified_purchase_ratio,vine_ratio,percent_rank,label,product_category_idx,product_category_vec,unscaled_features,features,prediction
B0053BCMAC,Paper Mario: Sticker Star,Video_Games,420,960,1658,313,0,4.204761904761905,2.2857142857142856,3.947619047619048,4.39297124600639,,9.971428571428572,3.3427449366600155,0.5790108564535585,0.7452380952380953,0.0,0.609882005899705,0.609882005899705,1.0,"(0.0, 1.0)","[0.0, 1.0, 4.204761904761905, 420.0, 3.947619047619048, 2.2857142857142856]","[0.0, 2.662764508463255, 8.362153259091022, 1.8863966504945244, 1.0331532807129011, 0.8467875027268135]",0.7746644142829481
B009ERJY6G,Godzilla vs. Biollante,Video_DVD,145,138,355,121,0,4.324137931034483,0.9517241379310345,2.4482758620689653,4.355371900826446,,7.979310344827586,2.733897730621869,0.38873239436619716,0.8344827586206897,0.0,0.5565315157051507,0.5565315157051507,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.324137931034483, 145.0, 2.4482758620689653, 0.9517241379310345]","[2.287549822185683, 0.0, 8.599560429761508, 0.6512559864802525, 0.6407518578856685, 0.3525847963940094]",0.5755953792434603
B00IIPL1LQ,Grand Piano,Video_DVD,25,39,56,7,0,3.36,1.56,2.24,4.428571428571429,,7.68,2.92,0.6964285714285714,0.28,0.0,0.31761647108425267,0.31761647108425267,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.36, 25.0, 2.24, 1.56]","[2.287549822185683, 0.0, 6.682146477479756, 0.11228551491038836, 0.5862428265951131, 0.5779324706110502]",0.19739983901804461
0060833459,The Effective Executive: The Definitive Guide to Getting the Right Things Done (Harperbusiness Essentials),Books,228,533,689,152,0,4.723684210526316,2.337719298245614,3.0219298245614037,4.730263157894737,,16.026315789473685,4.369159900350227,0.7735849056603774,0.6666666666666666,0.0,0.6335633563356335,0.6335633563356335,2.0,"(0.0, 0.0)","[0.0, 0.0, 4.723684210526316, 228.0, 3.0219298245614037, 2.337719298245614]","[0.0, 0.0, 9.394151728599752, 1.0240438959827418, 0.790886018804889, 0.866053775403986]",0.7541619393771302
0062041282,The Sisters Brothers,Books,134,188,320,68,0,4.08955223880597,1.4029850746268657,2.388059701492537,4.014705882352941,,8.23134328358209,3.8025564879218123,0.5875,0.5074626865671642,0.0,0.22562256225622562,0.22562256225622562,2.0,"(0.0, 0.0)","[0.0, 0.0, 4.08955223880597, 134.0, 2.388059701492537, 1.4029850746268657]","[0.0, 0.0, 8.133031871132966, 0.6018503599196816, 0.6249923524468155, 0.5197632246214956]",0.25599221329956595
0099575450,H is for Hawk,Books,34,55,71,32,0,4.264705882352941,1.6176470588235294,2.088235294117647,4.34375,,8.382352941176471,3.9756226815050346,0.7746478873239436,0.9411764705882353,0.0,0.13771377137713772,0.13771377137713772,2.0,"(0.0, 0.0)","[0.0, 0.0, 4.264705882352941, 34.0, 2.088235294117647, 1.6176470588235294]","[0.0, 0.0, 8.481365889658305, 0.15270830027812818, 0.5465236434907172, 0.5992889495401162]",0.5325850940099955
020161622X,The Pragmatic Programmer: From Journeyman to Master,Books,531,4635,6281,213,0,4.451977401129944,8.728813559322035,11.828625235404896,4.469483568075117,,35.664783427495294,3.5833041376607437,0.7379398185002388,0.4011299435028249,0.0,0.9002900290029003,0.9002900290029003,2.0,"(0.0, 0.0)","[0.0, 0.0, 4.451977401129944, 531.0, 11.828625235404896, 8.728813559322035]","[0.0, 0.0, 8.853799139517838, 2.3849443366966487, 3.09573513068663, 3.2337594781039862]",0.6705359504975189
0394873335,The Berenstain Bears Forget Their Manners,Books,76,149,184,62,0,4.671052631578948,1.9605263157894737,2.4210526315789473,4.693548387096774,,10.342105263157896,4.511115502931784,0.8097826086956522,0.8157894736842105,0.0,0.6986698669866986,0.6986698669866986,2.0,"(0.0, 0.0)","[0.0, 0.0, 4.671052631578948, 76.0, 2.4210526315789473, 1.9605263157894737]","[0.0, 0.0, 9.289481514353515, 0.3413479653275806, 0.6336271152108834, 0.7263152675526863]",0.8057461308627512
0451223896,"Such a Pretty Fat: One Narcissist's Quest to Discover If Her Life Makes Her Ass Look Big, or Why Pie Is Not the Answer",Books,181,660,1037,54,0,4.1878453038674035,3.6464088397790055,5.7292817679558015,4.148148148148148,,14.502762430939226,3.7895758777031556,0.6364513018322083,0.2983425414364641,0.0,0.5555555555555556,0.5555555555555556,2.0,"(0.0, 0.0)","[0.0, 0.0, 4.1878453038674035, 181.0, 5.7292817679558015, 3.6464088397790055]","[0.0, 0.0, 8.328510638532057, 0.8129471279512117, 1.499442115181364, 1.3508833779688807]",0.5003964103753186
0767818083,One False Move,Video_DVD,40,75,162,21,0,4.1,1.875,4.05,4.380952380952381,,11.475,3.6730657496098673,0.46296296296296297,0.525,0.0,0.6404328578455485,0.6404328578455485,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.1, 40.0, 4.05, 1.875]","[2.287549822185683, 0.0, 8.153809689781845, 0.17965682385662138, 1.0599479677277712, 0.6946303733305892]",0.41418133462638346
0783230443,Clockers,Video_DVD,28,53,95,6,0,4.571428571428571,1.8928571428571428,3.392857142857143,4.5,,13.5,3.0650935374149664,0.5578947368421052,0.21428571428571427,0.0,0.6837889115311644,0.6837889115311644,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.571428571428571, 28.0, 3.392857142857143, 1.8928571428571428]","[2.287549822185683, 0.0, 9.091355751673136, 0.12575977669963495, 0.8879634650276743, 0.7012459006956424]",0.5777575453395759
